time_series_timestamp,time_series_type,time_series_data,time_series_adjusted_data,standard_error,confidence_level,prediction_interval_lower_bound,prediction_interval_upper_bound,trend,seasonal_period_yearly,seasonal_period_quarterly,seasonal_period_monthly,seasonal_period_weekly,seasonal_period_daily,holiday_effect,spikes_and_dips,step_changes,residual
2017-01-01 00:00:00.000000 UTC,history,48.0,48.016913290315628,6.9693048085843836,,,,67.381696894256493,-19.364783603940861,,,,,,,,-0.01691329031562816
2017-02-01 00:00:00.000000 UTC,history,88.0,64.3492150626268,6.9693048085843836,,,,67.749610939565827,-3.4003958769390352,,,,,,,,23.650784937373203
2017-03-01 00:00:00.000000 UTC,history,74.0,81.1963130370169,6.9693048085843836,,,,73.465057933844264,7.7312551031726366,,,,,,,,-7.1963130370169068
2017-04-01 00:00:00.000000 UTC,history,79.0,84.263390857084659,6.9693048085843836,,,,73.494288784663482,10.76910207242118,,,,,,,,-5.2633908570846586
2017-05-01 00:00:00.000000 UTC,history,89.0,86.409298631808554,6.9693048085843836,,,,68.179237394161433,18.230061237647114,,,,,,,,2.5907013681914464
2017-06-01 00:00:00.000000 UTC,history,84.0,92.448031244691521,6.9693048085843836,,,,69.504790260188727,22.94324098450279,,,,,,,,-8.44803124469152
2017-07-01 00:00:00.000000 UTC,history,78.0,84.829542423902666,6.9693048085843836,,,,67.991099689714616,16.83844273418805,,,,,,,,-6.8295424239026659
2017-08-01 00:00:00.000000 UTC,history,70.0,66.095227483509277,6.9693048085843836,,,,65.8672465593983,0.2279809241109842,,,,,,,,3.9047725164907234
2017-09-01 00:00:00.000000 UTC,history,58.0,54.44008723887687,6.9693048085843836,,,,68.16605931950194,-13.725972080625066,,,,,,,,3.5599127611231296
2017-10-01 00:00:00.000000 UTC,history,46.0,56.718561780043018,6.9693048085843836,,,,70.93681297750777,-14.218251197464749,,,,,,,,-10.718561780043018
2017-11-01 00:00:00.000000 UTC,history,58.0,55.214137148831014,6.9693048085843836,,,,68.8484861918079,-13.634349042976879,,,,,,,,2.7858628511689858
2017-12-01 00:00:00.000000 UTC,history,59.0,57.045974192220896,6.9693048085843836,,,,69.0350786108931,-11.989104418672197,,,,,,,,1.9540258077791037
2018-01-01 00:00:00.000000 UTC,history,57.0,52.363925590968606,6.9693048085843836,,,,71.847155408023255,-19.483229817054649,,,,,,,,4.6360744090313943
2018-02-01 00:00:00.000000 UTC,history,57.0,70.29862434841516,6.9693048085843836,,,,73.25935639424452,-2.9607320458293542,,,,,,,,-13.29862434841516
2018-03-01 00:00:00.000000 UTC,history,91.0,78.028517399011449,6.9693048085843836,,,,70.828390204481678,7.2001271945297711,,,,,,,,12.971482600988551
2018-04-01 00:00:00.000000 UTC,history,92.0,82.701765947250877,6.9693048085843836,,,,72.814515656442524,9.8872502908083568,,,,,,,,9.2982340527491232
2018-05-01 00:00:00.000000 UTC,history,97.0,96.848629401795719,6.9693048085843836,,,,78.409701036571676,18.438928365224047,,,,,,,,0.15137059820428078
2018-06-01 00:00:00.000000 UTC,history,100.0,100.14485923884092,6.9693048085843836,,,,77.439245519814065,22.705613719026861,,,,,,,,-0.14485923884092244
2018-07-01 00:00:00.000000 UTC,history,99.0,93.828901665088353,6.9693048085843836,,,,76.550067182128657,17.278834482959688,,,,,,,,5.1710983349116475
2018-08-01 00:00:00.000000 UTC,history,68.0,77.779943664789371,6.9693048085843836,,,,77.572603399966624,0.20734026482274498,,,,,,,,-9.7799436647893714
2018-09-01 00:00:00.000000 UTC,history,54.0,61.965558868469415,6.9693048085843836,,,,75.5408137982298,-13.575254929760392,,,,,,,,-7.9655588684694152
2018-10-01 00:00:00.000000 UTC,history,62.0,58.279355163573626,6.9693048085843836,,,,72.351499603965024,-14.072144440391394,,,,,,,,3.7206448364263736
2018-11-01 00:00:00.000000 UTC,history,52.0,60.850017087869304,6.9693048085843836,,,,74.536906687766646,-13.68688959989734,,,,,,,,-8.8500170878693041
2018-12-01 00:00:00.000000 UTC,history,57.0,62.430391641064816,6.9693048085843836,,,,74.293926174711487,-11.863534533646671,,,,,,,,-5.4303916410648156
2019-01-01 00:00:00.000000 UTC,history,49.0,53.269040419555118,6.9693048085843836,,,,72.7524404943835,-19.483400074828388,,,,,,,,-4.2690404195551181
